D3117,འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ
D3132,དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་སྔོན་གྱི་སྨོན་ལམ་གྱི་ཁྱད་པར་རྒྱས་པའི་མདོ་སྡེའི་མན་ངག
D3133,དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་སྔོན་གྱི་སྨོན་ལམ་གྱི་ཁྱད་པར་རྒྱས་པའི་གཟུངས་བཀླག་པའི་ཆོ་ག་མདོ་སྡེ་ལས་བཏུས་པ
D3134,དེ་བཞིན་གཤེགས་པ་བདུན་གྱི་སྔོན་སྨན་ལམ་གྱི་ཁྱད་པར་རྒྱས་པ་ཞེས་བྱ་བ་མདོ་སྡེ་བཀླག་ཅིང་དེ་བཞིན་གཤེགས་པ་བདུན་མཆོད་དེ་སྨོན་ལམ་གདབ་པའི་ཆོ་ག་མདོ་སྡེ་ལས་བཏུས་ཏེ་རིམ་པར་བཀླག་པ
D3193,སྒྲོལ་མའི་སྒྲུབ་ཐབས
D3194,སྒྲོལ་མའི་སྒྲུབ་ཐབས
D3195,སྒྲོལ་མའི་སྒྲུབ་ཐབས
D3196,སྒྲོལ་མའི་སྒྲུབ་ཐབས
D3368,རྟོག་པ་ལས་གསུངས་པའི་ལྷ་མོ་རིགས་བྱེད་མའི་སྒྲུབ་པའི་ཐབས
D3518,རལ་པ་གཅིག་མའི་སྒྲུབ་ཐབས
D3550,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྒྲུབ་ཐབས
D3562,སྒྲོལ་མའི་རྟོག་པ་ལས་བྱུང་བའི་ཚིག་ལྷུག་པའི་རིགས་བྱེད་མའི་སྒྲུབ་ཐབས
D3645,ཀླུའི་དབང་ཕྱུག་རྒྱལ་པོའི་སྒྲུབ་ཐབས
D3648,འཕགས་པ་བྱམས་པའི་སྒྲུབ་ཐབས
D3664,སེང་ལྡེང་ནགས་ཀྱི་སྒྲོལ་མའི་སྒྲུབ་ཐབས
D3685,སྒྲོལ་མའི་སྒྲུབ་ཐབས
D3686,འཕགས་མ་ལྷ་མོ་སྒྲོལ་མ་བསྒོམ་པའི་ཆོ་ག་རྒྱས་པ
D3687,འཇིགས་པ་བརྒྱད་ལས་སྐྱོབ་པ
D3690,ཆོམ་རྐུན་བཅིང་བ
D3708,དེ་ཁོ་ན་ཉིད་གྲུབ་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D3725,དམ་ཚིག་ཐམས་ཅད་བསྡུས་པ
D3729,ཞེན་ལོག་སྒྲོན་མ
D3739,འཕགས་པ་ཚོགས་ཀྱི་བདག་པོ་ཆགས་པ་རྡོ་རྗེའི་དམ་ཚིག་གི་བསྟོད་པ
D3769,རྒྱུད་སྣ་ཚོགས་ལས་བཏུས་པའི་གཏོར་མའི་ཆོ་ག
D3775,ཆུ་གཏོར་གྱི་ཆོ་ག
D3778,བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག
D3779,ཆུ་གཏོར་གྱི་ཆོ་ག
D3780,ཀླུ་གཏོར་གྱི་ཆོ་ག
D3787,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་ཕྲག་ཉི་ཤུ་ལྔ་པའི་ཚུལ་གྱི་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ
D3788,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་ཕྲག་ཉི་ཤུ་ལྔ་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པའི་རྣམ་པར་འགྲེལ་པ
D3790,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་ཕྲག་ཉི་ཤུ་ལྔ་པ
D3791,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་བཤད་པ
D3792,བཅོམ་ལྡན་འདས་ཡོན་ཏན་རིན་པོ་ཆེ་སྡུད་པའི་ཚིགས་སུ་བཅད་པའི་དཀའ་འགྲེལ
D3793,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཞེས་བྱ་བའི་འགྲེལ་པ
D3794,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཞེས་བྱ་བའི་འགྲེལ་པ་རྟོགས་པར་དཀའ་བའི་སྣང་བ་ཞེས་བྱ་བའི་འགྲེལ་བཤད
D3798,སྡུག་པ་ཚིགས་སུ་བཅད་པའི་དཀའ་འགྲེལ
D3804,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ
D3808,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་པ་དང་ཉི་ཁྲི་ལྔ་སྟོང་པ་དང་ཁྲི་བརྒྱད་སྟོང་པའི་རྒྱ་ཆེར་བཤད་པ
D3809,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པ
D3815,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བདུན་བརྒྱ་པ་རྒྱ་ཆེར་བཤད་པ
D3816,འཕགས་པ་བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་དུ་ཕྱིན་པ་རྡོ་རྗེ་གཅོད་པའི་དོན་བདུན་གྱི་རྒྱ་ཆེར་འགྲེལ་པ
D3817,འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རྡོ་རྗེ་གཅོད་པའི་རྒྱ་ཆེར་འགྲེལ་པ
D3823,ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ
D3824,དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ་ཅེས་བྱ་བ
D3825,རིགས་པ་དྲུག་ཅུ་པའི་ཚིག་ལེའུར་བྱས་པ
D3826,ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ
D3827,སྟོང་པ་ཉིད་བདུན་ཅུ་པའི་ཚིག་ལེའུར་བྱས་པ
D3828,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ
D3829,དབུ་མ་རྩ་བའི་འགྲེལ་པ་ག་ལས་འཇིགས་མེད
D3830,ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D3831,སྟོང་པ་ཉིད་བདུན་ཅུ་པའི་འགྲེལ་པ
D3832,རྩོད་པ་བཟློག་པའི་འགྲེལ་པ
D3834,ཡི་གེ་བརྒྱ་པ
D3835,ཡི་གེ་བརྒྱ་པ་ཞེས་བྱ་བའི་འགྲེལ་པ
D3836,རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་ཚིག་ལེའུར་བྱས་པ
D3837,རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ
D3838,མ་རྟོགས་པ་རྟོགས་པར་བྱེད་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D3839,སྐྱེ་མེད་རིན་པོ་ཆེའི་མཛོད
D3840,སྲིད་པ་འཕོ་བ
D3842,དབུ་མ་རྩ་བའི་འགྲེལ་པ་བུདྡྷ་པཱ་ལི་ཏ
D3843,རང་བཞིན་གསུམ་ལ་འཇུག་པའི་སྒྲུབ་པ
D3844,ཆ་ཤས་ཀྱི་ཡན་ལག་ཅེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D3845,ཆ་ཤས་ཀྱི་ཡན་ལག་ཅེས་བྱ་བའི་རབ་ཏུ་བྱེད་པའི་འགྲེལ་པ
D3846,བསྟན་བཅོས་བཞི་བརྒྱ་པ་ཞེས་བྱ་བའི་ཚིག་ལེའུར་བྱས་པ
D3847,འཁྲུལ་པ་བཟློག་པའི་རིགས་པ་གཏན་ཚིགས་གྲུབ་པ
D3848,རབ་ཏུ་བྱེད་པ་ལག་པའི་ཚད་ཀྱི་ཚིག་ལེའུར་བྱས་པ
D3849,ལག་པའི་ཚད་ཀྱི་འགྲེལ་པ
D3850,དབུ་མ་འཁྲུལ་པ་འཇོམས་པ
D3851,ཡེ་ཤེས་སྙིང་པོ་ཀུན་ལས་བཏུས་པ
D3853,དབུ་མའི་རྩ་བའི་འགྲེལ་པ་ཤེས་རབ་སྒྲོན་མ
D3854,དབུ་མ་རིན་པོ་ཆེའི་སྒྲོན་མ
D3855,དབུ་མའི་སྙིང་པོའི་ཚིག་ལེའུར་བྱས་པ
D3856,དབུ་མའི་སྙིང་པོའི་འགྲེལ་པ་རྟོག་གེ་འབར་བ
D3857,དབུ་མའི་དོན་བསྡུས་པ
D3860,དབུ་མ་རྩ་བའི་འགྲེལ་པ་ཚིག་གསལ་བ
D3861,དབུ་མ་ལ་འཇུག་པ་ཞེས་བྱ་བ
D3862,དབུ་མ་ལ་འཇུག་པའི་བཤད་པ
D3863,དབུ་མ་ཤེས་རབ་ལ་འཇུག་པ
D3864,རིགས་པ་དྲུག་ཅུ་པའི་འགྲེལ་པ
D3865,བྱང་ཆུབ་སེམས་དཔའི་རྣལ་འབྱོར་སྤྱོད་པ་བཞི་བརྒྱ་པའི་རྒྱ་ཆེར་འགྲེལ་པ
D3866,ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ
D3867,སྟོང་ཉིད་བདུན་ཅུ་པའི་འགྲེལ་པ
D3871,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ
D3883,བདེན་པ་གཉིས་རྣམ་པར་འབྱེད་པའི་དཀའ་འགྲེལ
D3884,དབུ་མ་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པ
D3885,དབུ་མའི་རྒྱན་གྱི་འགྲེལ་པ
D3886,དབུ་མའི་རྒྱན་གྱི་དཀའ་འགྲེལ
D3887,དབུ་མ་སྣང་བ
D3888,དེ་ཁོ་ན་ཉིད་སྣང་བ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D3889,ཆོས་ཐམས་ཅད་རང་བཞིན་མེད་པར་གྲུབ་པ
D3898,ལྟ་བ་ཐ་དད་པ་རྣམ་པར་ཕྱེ་བ་མདོར་བསྡུས་པ
D3902,བདེན་པ་གཉིས་ལ་འཇུག་པ
D3908,བསྒོམ་པའི་རིམ་པ
D3915,བསྒོམ་རིམ་དང་པོ
D3916,བསྒོམ་རིམ་བར་མ
D3917,བསྒོམ་རིམ་ཐ་མ
D3918,རྣལ་འབྱོར་བསྒོམ་པ་ལ་འཇུག་པ
D3928,དྲན་པ་གཅིག་པའི་མན་ངག
D3929,དབུ་མའི་མན་ངག
D3930,དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ
D3934,མདོ་ཀུན་ལས་བཏུས་པ
D3937,མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ
D3939,བསླབ་པ་ཀུན་ལས་བཏུས་པའི་ཚིག་ལེའུར་བྱས་པ
D3940,བསླབ་པ་ཀུན་ལས་བཏུས་པ
D3941,དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་ཡི་གེ་བརྒྱ་པའི་བསྲུང་བ་དང་སྡིག་པ་བཤགས་པའི་ཆོ་ག
D3946,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ
D3947,བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ
D3948,བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ
D3949,སྙིང་པོ་བསྡུས་པ
D3950,སྙིང་པོ་ངེས་པར་བསྡུ་བ
D3951,བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ
D3952,བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ
D3953,སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ
D3954,ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེ་བསྡུས་པ
D3955,ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ
D3956,རང་གི་བྱ་བའི་རིམ་པ་བསྐུལ་བ་དང་བཅས་པ་ཡི་གེར་བྲིས་པ
D3957,མདོའི་སྡེའི་དོན་ཀུན་ལས་བཏུས་པའི་མན་ངག
D3958,མི་དགེ་བ་བཅུའི་ལས་ཀྱི་ལམ་བསྟན་པ
D3959,ལས་རྣམ་པར་འབྱེད་པ
D3961,མདོ་ཀུན་ལས་བཏུས་པ་ཆེན་པོ
D3966,བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པའི་ཆོ་ག
D3969,སེམས་བསྐྱེད་པ་དང་སྡོམ་པའི་ཆོ་གའི་རིམ་པ
D3971,གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བ་བདུན་ཅུ་པ
D3973,ལྟུང་བ་བཤགས་པའི་ཆོ་ག
D3975,ཁ་ཏོན་དང་གླེགས་བམ་ཀླག་པའི་སྔོན་དུ་བྱ་བའི་ཆོ་ག
D3976,ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཐེག་པའི་ཚ་ཚ་གདབ་པའི་ཆོ་ག
D3977,བླ་མའི་བྱ་བའི་རིམ་པ
D3981,འཕགས་པ་དགོངས་པ་ངེས་པར་འགྲེལ་པའི་རྣམ་པར་བཤད་པ
D3982,སངས་རྒྱས་རྗེས་སུ་དྲན་པའི་འགྲེལ་བ
D3983,ཆོས་རྗེས་སུ་དྲན་པའི་འགྲེལ་པ
D3984,དགེ་འདུན་རྗེས་སུ་དྲན་པའི་བཤད་པ
D3985,འཕགས་པ་སཱ་ལུ་ལྗང་པའི་ཚིག་ལེའུར་བྱས་པ
D3986,འཕགས་པ་སཱ་ལུ་ལྗང་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོའི་རྒྱ་ཆེར་བཤད་པ
D3987,སངས་རྒྱས་རྗེས་སུ་དྲན་པའི་རྒྱ་ཆེར་འགྲེལ་པ
D3988,ཚིགས་སུ་བཅད་པ་གཅིག་པའི་བཤད་པ
D3990,འཕགས་པ་ཆོས་བཞི་པའི་རྣམ་པར་བཤད་པ
D3991,འཕགས་པ་ག་ཡ་མགོའི་རི་ཞེས་བྱ་བའི་མདོའི་རྣམ་པར་བཤད་པ
D3993,འཕགས་པ་ས་བཅུ་པའི་རྣམ་པར་བཤད་པ
D3994,འཕགས་པ་བློ་གྲོས་མི་ཟད་པས་བསྟན་པ་རྒྱ་ཆེར་འགྲེལ་པ
D3995,རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་དང་པོའི་རྣམ་པར་དབྱེ་བ་བཤད་པ
D4000,འཕགས་པ་རྣམ་པར་མི་རྟོག་པར་འཇུག་པའི་གཟུངས་ཀྱི་རྒྱ་ཆེར་འགྲེལ་པ
D4001,འཕགས་པ་སཱ་ལུ་ལྗང་པ་རྒྱ་ཆེར་འགྲེལ་པ
D4004,འཕགས་པ་འདའ་ཀ་ཡེ་ཤེས་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོའི་འགྲེལ་པ
D4005,བྱང་ཆུབ་ཀྱི་ལྟུང་བ་བཤགས་པའི་འགྲེལ་པ
D4007,ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་སྦྱོང་བའི་ཆོ་ག་བཤད་པ
D4011,འཕགས་པ་བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་གྱི་རྒྱལ་པོ་ཆེན་པོའི་བཤད་སྦྱར
D4012,འཕགས་པ་བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་གྱི་རྒྱལ་པོའི་བཤད་པ
D4015,འཕགས་པ་བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་གྱི་འགྲེལ་པ
D4016,འཕགས་པ་དགོངས་པ་ཟབ་མོ་ངེས་པར་འགྲེལ་པའི་མདོ་རྒྱ་ཆེར་འགྲེལ་པ
D4017,དམ་པའི་ཆོས་པདྨ་དཀར་པོའི་འགྲེལ་པ
D4025,ཐེག་པ་ཆེན་པོ་རྒྱུད་བླ་མའི་བསྟན་བཅོས་རྣམ་པར་བཤད་པ
D4026,མདོ་སྡེའི་རྒྱན་གྱི་བཤད་པ
D4027,དབུས་དང་མཐའ་རྣམ་པར་འབྱེད་པའི་འགྲེལ་པ
D4028,ཆོས་དང་ཆོས་ཉིད་རྣམ་པར་འབྱེད་པའི་འགྲེལ་པ
D4035,རྣམ་འབྱོར་སྤྱོད་པའི་ས་ལས་དངོས་གཞིའི་ས་མང་པོ
D4036,རྣལ་འབྱོར་སྤྱོད་པའི་ས་ལས་ཉན་ཐོས་ཀྱི་ས
D4037,རྣམ་འབྱོར་སྤྱོད་པའི་ས་ལས་བྱང་ཆུབ་སེམས་དཔའི་ས
D4038x,རྣལ་འབྱོར་སྤྱོད་པའི་ས་རྣམ་པར་གཏན་ལ་དབབ་པ་བསྡུ་བ
D4038y,རྣལ་འབྱོར་སྤྱོད་པའི་ས་རྣམ་པར་གཏན་ལ་དབབ་པ་བསྡུ་པ
D4039,རྣལ་འབྱོར་སྤྱོད་པའི་ས་ལས་གཞི་བསྡུ་བ
D4040,རྣམ་འབྱོར་སྤྱོད་པའི་ས་ལས་འདུལ་བ་བསྡུ་བ
D4041,རྣལ་འབྱོར་སྤྱོད་པའི་ས་ལས་རྣམ་གྲངས་བསྡུ་བ
D4042,རྣལ་འབྱོར་སྤྱོད་པའི་ས་ལས་རྣམ་པར་བཤད་པ་བསྡུ་བ
D4044,བྱང་ཆུབ་སེམས་དཔའི་སའི་འགྲེལ་པ
D4045,བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་ལེའུ་བཤད་པ
D4048,ཐེག་པ་ཆེན་པོ་བསྡུས་པ
D4049,ཆོས་མངོན་པ་ཀུན་ལས་བཏུས་པ
D4050,ཐེག་པ་ཆེན་པོ་བསྡུས་པའི་འགྲེལ་པ
D4052,དོན་གསང་བ་རྣམ་པར་ཕྱེ་བ་བསྡུས་ཏེ་བཤད་པ
D4055,སུམ་ཅུ་པའི་ཚིག་ལེའུར་བྱས་པ
D4056,ཉི་ཤུ་པའི་ཚིག་ལེའུར་བྱས་པ
D4057,ཉི་ཤུ་པའི་འགྲེལ་པ
D4058,རང་བཞིན་གསུམ་ངེས་པར་བསྟན་པ
D4060,རྣམ་པར་བཤད་པ་རིགས་པའི་མདོ་སྡེའི་དུམ་བུ་བརྒྱ
D4061,རྣམ་པར་བཤད་པའི་རིགས་པ
D4062,ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ
D4063,ཐེག་པ་ཆེན་པོའི་ཆོས་བརྒྱ་གསལ་བའི་སྒོའི་བསྟན་བཅོས
D4067,ཕུང་པོ་ལྔའི་རྣམ་པར་འགྲེལ་པ
D4068,ཕུང་པོ་ལྔའི་བཤད་པ
D4073,བསམ་གཏན་གྱི་སྒྲོན་མ་ཞེས་བྱ་བའི་མན་ངག
D4074,རྣལ་འབྱོར་ལ་འཇུག་པ
D4082,སྡོམ་པ་ཉི་ཤུ་པའི་འགྲེལ་པ
D4089,ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ
D4090,ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ
D4095,ཆོས་མངོན་པའི་འགྲེལ་པ་གནད་ཀྱི་སྒྲོན་མ
D4101,འཕགས་པ་ཆོས་ཀྱི་དབྱིངས་ཀྱི་སྙིང་པོའི་རྣམ་པར་འགྲེལ་པ
D4102,བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ
D4103,ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས
D4117,འདུལ་བའི་མདོ
D4118,ལས་བརྒྱ་རྩ་གཅིག་པ
D4119,འདུལ་བའི་མདོའི་འགྲེལ་པ་མངོན་པར་བརྗོད་པ་རང་གི་རྣམ་པར་བཤད་པ
D4121,འདུལ་བ་མདོའི་རྣམ་པར་བཤད་པ
D4124,འཕགས་པ་གཞི་ཐམས་ཅད་ཡོད་པར་སྨྲ་བའི་དགེ་ཚུལ་གྱི་ཚིག་ལེའུར་བྱས་པ
D4125,འཕགས་པ་གཞི་ཐམས་ཅད་ཡོད་པར་སྨྲ་བའི་དགེ་ཚུལ་གྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་པ་འོད་ལྡན
D4128,དགེ་སྦྱོང་གི་ཀཱ་རི་ཀཱ་ལྔ་བཅུ་པ་མདོ་ཙམ་དུ་བཤད་པ
D4132,དགེ་ཚུལ་གྱི་དང་པོའི་ལོ
D4133,དགེ་སློང་གི་དང་པོའི་ལོ་དྲི་བ
D4138,གཞུང་ལུགས་ཀྱི་བྱེ་ཟག་བགོད་པའི་འགོར་ལོ
D4139,སྡེ་པ་ཐ་དད་པར་བྱེད་པ་དང་རྣམ་པར་བཤད་པ
D4148,བསླབ་པ་བཅུའི་ཆོ་ག
D4151,སྐྱེས་པའི་རབས་ཀྱི་རྒྱ་ཆེར་བཤད་པ
D4158,རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ
D4160,རྨི་ལམ་ཡིད་བཞིན་ནོར་བུའི་གཏམ
D4161,སྦྱིན་པའི་གཏམ
D4162,སྲིད་པ་ལས་འདས་པའི་གཏམ
D4163,ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ
D4164,ཚུལ་ཁྲིམས་ཀྱི་གཏམ
D4166,ཚོགས་ཀྱི་གཏམ
D4180,འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ
D4182,བཤེས་པའི་སྤྲིང་ཡིག
D4188,དྲི་མ་མེད་པ་རིན་པོ་ཆེའི་སྤྲིང་ཡིག
D4193,ལྷོ་ཟ་མོ་ཚངས་དབྱངས་ལ་སྡུག་བསྔལ་གྱི་བྱེ་བྲག་བསྟན་པ
D4195,དད་སྐྱེད་སྒྲོན་མ
D4203,ཚད་མ་ཀུན་ལས་བཏུས་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D4204,ཚད་མ་ཀུན་ལས་བཏུས་པའི་འགྲེལ་པ
D4205,དམིགས་པ་བརྟག་པ
D4206,དམིགས་པ་བརྟག་པའི་འགྲེལ་པ
D4207,དུས་གསུམ་བརྟག་པ
D4208,ཚད་མའི་བསྟན་བཅོས་རིགས་པ་ལ་འཇུག་པ
D4209,གཏན་ཚིགས་ཀྱི་འཁོར་ལོ་གཏན་ལ་དབབ་པ
D4210,རྒྱས་པའི་བསྟན་བཅོས་ཚད་མ་རྣམ་འགྲེལ
D4211,ཚད་མ་རྣམ་པར་ངེས་པ
D4212,རིགས་པའི་ཐིགས་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D4213,གཏན་ཚིགས་ཀྱི་ཐིགས་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D4214,འབྲེལ་བ་བརྟག་པའི་རབ་ཏུ་བྱེད་པ
D4215,འབྲེལ་པ་བརྟག་པའི་འབྲེལ་པ
D4216,ཚད་མ་རྣམ་འགྲེལ་གྱི་འགྲེལ་པ
D4218,རྩོད་པའི་རིགས་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D4219,རྒྱུད་གཞན་གྲུབ་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D4232,རིགས་པའི་ཐིགས་པའི་ཕྱོགས་སྔ་མ་མདོར་བསྡུར་པ
D4239,རྩོད་པའི་རིགས་པའི་འགྲེལ་པ་དོན་རྣམ་པར་འབྱེད་པ
D4266,དེ་ཁོ་ན་ཉིད་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པ
D4267,དེ་ཁོ་ན་ཉིད་བསྡུས་པའི་དཀའ་འགྲེལ
D4274,རྣམ་དབྱེའི་ཚིག་ལེའུར་བྱས་པ
D4306,སྦྱོར་བ་བརྒྱ་བ
D4307,སྨན་འཚོ་བའི་མདོ
D4308,སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་བཤད་པ་སྨན་ཨ་བའི་ཆོ་ག
D4319,སྤོས་ཀྱི་སྦྱོར་བ་རེའུ་ཆར་བྱས་པ
D4328,ཤེས་རབ་བརྒྱ་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
D4329,ལུགས་ཀྱི་བསྟན་བཅོས་ཤེས་རབ་སྡོང་བུ
D4330,ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ
D4358x,འཕགས་པ་དགོངས་པ་ངེས་པར་འགྲེལ་པའི་མདོའི་རྣམ་པར་བཤད་པ
D4358y,འཕགས་པ་དགོངས་པ་ངེས་པར་འགྲེལ་པའི་མདོའི་རྣམ་པར་བཤད་པ
D4383,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་སྨོན་ལམ
D4384,རྡོ་རྗེའི་སྨོན་ལམ
D4385,བྱང་ཆུབ་འབྱུང་བའི་སྨོན་ལམ
D4387,འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་སྨོན་ལམ
D4388,རྒྱལ་བོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་པ་ལས་བྱུང་བའི་སྨོན་ལམ་ཚིགས་སུ་བཅད་པ་ཉི་ཤུ་བ
D4389,རིགས་ཀྱི་སྨོན་ལམ
D4393,སློབ་དཔོན་ཀཱ་མ་ལ་ཤཱི་ལའི་སྨོན་ལམ་མུ་གཉིས་མ
D4395,སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ
D4410,བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ
D4411,བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ
D4434a,འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པའི་མན་ངག་ཟབ་མོ
N2064,ཨེ་ཀ་ནཱ་ཐའི་དོན་འགྲེལ
N3118,གྲུབ་མཐའ་བདུན
N3542,བཅོམ་ལྡན་འདས་འཇམ་པའི་དབྱངས་ཀྱི་དཔྱད
N4613,རྒྱུན་ཆགས་ཀྱི་ཚིགས་སུ་བཅད་པས་བསྟོད་པ
N4680,རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས
N4719,འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བ་འཕགས་མ་སྒྲོལ་མ་བསྒྲུབ་པའི་ཐབས
